Tag_Number,Release_Da,Latitude_bad,Longitude_bad,Species_Na,Length,Weight,Latitude_F,Longitude_
D011269,1/7/18,33.35S,151.34E,DOLPHINFISH,65,2,-33.58333333,151.5833333
A238177,3/6/05,33.44S,151.25E,DOLPHINFISH,0,3,-33.75,151.4166667
B137086,3/4/17,34.56S,150.55E,BLACK MARLIN,160,45,-34.91666667,150.9166667
S192626,2/25/06,33.04S,152.28E,STRIPED MARLIN,250,85,-33.08333333,152.5
S187140,1/10/04,34.40S,151.09E,MAKO SHARK,0,18,-34.66666667,151.1666667
S242589,9/20/14,34.39S,151.13E,BLUE SHARK,270,160,-34.66666667,151.25
A514512,3/15/09,33.37S,151.33E,DOLPHINFISH,70,6,-33.58333333,151.5833333
A428910,3/19/05,33.15S,151.54E,DOLPHINFISH,70,1,-33.25,151.9166667
S182927,4/15/01,33.04S,152.28E,DOLPHINFISH,70,3,-33.08333333,152.5
A459802,5/24/08,34.13S,151.30E,YELLOWFIN TUNA,85,8,-34.25,151.5
S187495,3/15/03,33.29S,151.51E,BLUE MARLIN,250,150,-33.5,151.8333333
B025291,2/10/07,33.04S,152.28E,BLACK MARLIN,0,80,-33.08333333,152.5
B054626,3/15/09,35.11S,150.57E,BLACK MARLIN,0,100,-35.16666667,150.9166667
A455941,8/13/06,34.47S,151.10E,YELLOWFIN TUNA,55,4,-34.75,151.1666667
S136017,5/23/04,34.47S,151.10E,BLUE SHARK,220,100,-34.75,151.1666667
B062404,3/16/14,33.33S,151.30E,STRIPED MARLIN,220,70,-33.58333333,151.5
B068385,1/17/12,33.23S,152.06E,STRIPED MARLIN,240,80,-33.41666667,152.0833333
S109567,11/10/02,34.57S,150.56E,WHALER SHARK,130,15,-34.91666667,150.9166667
A478951,8/18/07,34.51S,151.22E,ALBACORE,0,4,-34.83333333,151.3333333
B139228,4/29/18,33.56S,151.26E,BLUE MARLIN,240,130,-33.91666667,151.4166667
S262416,5/7/17,34.57S,150.56E,HAMMERHEAD SHARK,230,90,-34.91666667,150.9166667
B015720,3/15/08,33.12S,152.16E,STRIPED MARLIN,0,70,-33.16666667,152.25
B062990,3/20/10,33.11S,152.17E,STRIPED MARLIN,200,80,-33.16666667,152.25
A477862,11/10/07,35.11S,150.57E,YELLOWFIN TUNA,80,6,-35.16666667,150.9166667
A501142,11/24/12,35.09S,151.01E,ALBACORE,75,10,-35.16666667,151
D005177,2/7/09,34.35S,150.59E,DOLPHINFISH,52,1,-34.58333333,151
B183742,3/9/23,33.53S,151.29E,BLUE MARLIN,0,170,-33.91666667,151.5
S166090,7/31/00,34.00S,151.38E,YELLOWFIN TUNA,0,30,-34,151.6666667
S194482,1/30/04,34.56S,151.04E,STRIPED MARLIN,230,80,-34.91666667,151.0833333
D002072,2/22/09,33.42S,152.30E,DOLPHINFISH,0,2,-33.66666667,152.5
S214628,2/26/05,33.04S,152.28E,BLACK MARLIN,170,50,-33.08333333,152.5
A415700,12/15/02,35.11S,151.03E,YELLOWFIN TUNA,45,8,-35.16666667,151.0833333
S140330,1/9/00,33.13S,152.35E,STRIPED MARLIN,0,70,-33.25,152.5833333
A521149,4/28/12,33.59S,151.26E,DOLPHINFISH,50,1.5,-34,151.4166667
S242841,9/3/12,34.08S,151.39E,MAKO SHARK,210,110,-34.16666667,151.6666667
A598126,2/14/16,34.33S,151.00E,DOLPHINFISH,40,0,-34.58333333,151
B091128,2/1/15,33.35S,151.32E,STRIPED MARLIN,0,30,-33.58333333,151.5
B100699,1/25/15,33.28S,151.43E,BLACK MARLIN,200,60,-33.5,151.75
A394983,4/20/02,34.01S,151.44E,DOLPHINFISH,0,2,-34,151.75
a507485,4/10/10,33.46S,151.55E,YELLOWFIN TUNA,100,20,-33.75,151.9166667
A493653,11/25/12,35.06S,151.00E,YELLOWFIN TUNA,48,3,-35.08333333,151
A463962,11/24/06,35.11S,151.03E,ALBACORE,70,6,-35.16666667,151.0833333
B008253,2/18/06,35.11S,151.03E,STRIPED MARLIN,0,120,-35.16666667,151.0833333
B025457,5/1/10,33.59S,151.29E,STRIPED MARLIN,280,60,-34,151.5
S251285,8/10/13,34.44S,151.20E,MAKO SHARK,200,120,-34.75,151.3333333
B022362,3/31/07,34.43S,150.60E,BLACK MARLIN,200,45,-34.75,151
S167503,2/5/00,33.27S,151.54E,STRIPED MARLIN,0,90,-33.41666667,151.9166667
S161561,1/3/00,33.14S,152.17E,STRIPED MARLIN,240,70,-33.25,152.25
A393226,2/1/03,33.05S,151.43E,STRIPED MARLIN,0,60,-33.08333333,151.75
B027251,4/11/07,34.02S,151.32E,STRIPED MARLIN,0,75,-34,151.5
B000644,3/13/05,33.44S,151.27E,BLACK MARLIN,120,35,-33.75,151.4166667
A578067,3/16/14,33.41S,151.47E,DOLPHINFISH,80,3,-33.66666667,151.75
A428984,1/24/04,33.14S,152.11E,DOLPHINFISH,60,1.1,-33.25,152.1666667
B145657,2/10/18,35.11S,151.03E,BLACK MARLIN,200,100,-35.16666667,151.0833333
S170408,11/3/01,35.11S,151.03E,YELLOWFIN TUNA,80,10,-35.16666667,151.0833333
S216964,2/26/05,35.11S,151.03E,STRIPED MARLIN,190,90,-35.16666667,151.0833333
A391773,1/6/01,34.00S,151.15E,STRIPED MARLIN,0,80,-34,151.25
A419959,6/6/04,33.54S,151.25E,STRIPED MARLIN,0,65,-33.91666667,151.4166667
B136670,3/12/17,33.29S,151.57E,STRIPED MARLIN,0,70,-33.5,151.9166667
S225670,8/12/07,34.00S,151.40E,MAKO SHARK,150,70,-34,151.6666667
S162932,11/25/00,35.11S,151.03E,STRIPED MARLIN,190,68,-35.16666667,151.0833333
S247639,4/2/16,34.47S,151.10E,WHALER SHARK,160,50,-34.75,151.1666667
S267854,2/12/21,34.28S,150.55E,HAMMERHEAD SHARK,160,35,-34.5,150.9166667
A413551,1/27/02,33.44S,151.39E,DOLPHINFISH,70,6,-33.75,151.6666667
S256055,1/28/18,34.58S,150.56E,HAMMERHEAD SHARK,0,45,-35,150.9166667
A519442,11/26/10,35.12S,151.02E,YELLOWFIN TUNA,90,15,-35.16666667,151
B166467,1/31/21,33.12S,152.14E,STRIPED MARLIN,220,70,-33.16666667,152.25
B010203,2/11/06,33.04S,152.28E,STRIPED MARLIN,0,55,-33.08333333,152.5
S166527,3/14/01,33.04S,152.28E,BLACK MARLIN,0,80,-33.08333333,152.5
B156029,4/5/19,35.09S,150.59E,STRIPED MARLIN,0,100,-35.16666667,151
A554751,11/23/12,35.10S,151.09E,YELLOWFIN TUNA,50,4,-35.16666667,151.1666667
B050939,4/9/11,34.02S,151.34E,STRIPED MARLIN,280,120,-34,151.5833333
S250225,8/10/14,34.05S,151.37E,BLUE SHARK,200,90,-34.08333333,151.5833333
A417646,3/22/03,34.28S,151.03E,DOLPHINFISH,55,0,-34.5,151.0833333
A448192,3/20/05,33.30S,151.38E,DOLPHINFISH,0,1,-33.5,151.6666667
A449863,3/21/09,33.53S,151.28E,DOLPHINFISH,0,1,-33.91666667,151.5
B097436,5/18/14,33.50S,151.31E,STRIPED MARLIN,0,90,-33.83333333,151.5
S241296,8/4/12,34.01S,151.40E,MAKO SHARK,250,80,-34,151.6666667
B112033,3/15/16,33.14S,152.16E,BLUE MARLIN,220,100,-33.25,152.25
S243660,1/16/15,34.56S,150.55E,WHALER SHARK,190,80,-34.91666667,150.9166667
B054608,2/10/18,35.06S,151.01E,STRIPED MARLIN,250,110,-35.08333333,151
S218813,3/18/07,35.06S,150.59E,STRIPED MARLIN,0,80,-35.08333333,151
A455513,11/8/08,35.11S,151.03E,ALBACORE,60,6,-35.16666667,151.0833333
A622004,4/10/22,34.06S,151.24E,DOLPHINFISH,55,2,-34.08333333,151.4166667
D000316,4/5/13,33.59S,151.20E,DOLPHINFISH,69,0,-34,151.3333333
S170386,5/27/01,34.47S,151.11E,MAKO SHARK,180,40,-34.75,151.1666667
A613420,2/12/17,34.40S,151.00E,DOLPHINFISH,58,0,-34.66666667,151
D001734,4/5/09,33.56S,151.32E,DOLPHINFISH,60,2,-33.91666667,151.5
A598158,4/8/18,34.50S,151.15E,DOLPHINFISH,83,5,-34.83333333,151.25
B147704,2/28/18,33.10S,152.18E,BLUE MARLIN,260,160,-33.16666667,152.3333333
B159212,1/31/21,35.11S,150.57E,STRIPED MARLIN,240,100,-35.16666667,150.9166667
A500687,1/24/09,34.12S,151.21E,DOLPHINFISH,60,1,-34.16666667,151.3333333
S242619,8/10/14,34.04S,151.44E,BLUE SHARK,200,100,-34.08333333,151.75
A457080,3/19/10,34.47S,151.10E,WHALER SHARK,140,30,-34.75,151.1666667
A501068,4/21/12,34.41S,150.59E,DOLPHINFISH,70,2,-34.66666667,151
S261666,8/5/17,33.55S,151.30E,MAKO SHARK,120,15,-33.91666667,151.5
B083144,2/4/17,33.49S,151.18E,BLACK MARLIN,0,80,-33.83333333,151.3333333
S251530,8/1/13,34.02S,151.39E,MAKO SHARK,0,70,-34,151.6666667
A464005,11/25/06,35.11S,151.03E,ALBACORE,60,4,-35.16666667,151.0833333
D000201,3/25/06,34.06S,151.24E,DOLPHINFISH,0,0,-34.08333333,151.4166667
A573066,1/10/15,33.35S,151.33E,DOLPHINFISH,55,1.5,-33.58333333,151.5833333
A667412,4/1/23,33.52S,151.23E,DOLPHINFISH,71,0,-33.83333333,151.4166667
B004899,3/20/10,33.12S,152.22E,STRIPED MARLIN,0,90,-33.16666667,152.3333333
B149413,2/28/19,34.58S,150.56E,BLACK MARLIN,0,65,-35,150.9166667
B177892,2/9/21,35.11S,150.57E,STRIPED MARLIN,240,80,-35.16666667,150.9166667
S252880,2/10/18,34.20S,151.12E,WHALER SHARK,0,90,-34.33333333,151.1666667
S230586,8/2/09,34.04S,151.37E,MAKO SHARK,150,65,-34.08333333,151.5833333
B068336,11/8/14,33.22S,152.02E,STRIPED MARLIN,0,80,-33.33333333,152
S236209,4/18/10,34.02S,151.39E,MAKO SHARK,0,30,-34,151.6666667
S248458,5/20/18,34.02S,151.39E,MAKO SHARK,260,145,-34,151.6666667
A402838,11/9/02,34.53S,151.06E,YELLOWFIN TUNA,0,4,-34.91666667,151.0833333
B104705,12/20/19,35.08S,151.02E,STRIPED MARLIN,240,90,-35.16666667,151
A569893,4/5/14,33.59S,151.20E,DOLPHINFISH,60,0.5,-34,151.3333333
D012493,2/9/14,34.33S,151.19E,DOLPHINFISH,61,2,-34.58333333,151.3333333
A582607,2/15/15,34.33S,151.00E,DOLPHINFISH,60,0,-34.58333333,151
D009438,3/9/08,34.41S,150.59E,DOLPHINFISH,55,0,-34.66666667,151
B001914,2/29/04,33.04S,152.28E,BLACK MARLIN,0,60,-33.08333333,152.5
S256273,8/1/15,34.03S,151.41E,MAKO SHARK,200,80,-34.08333333,151.6666667
A396902,8/7/00,34.00S,151.38E,MAKO SHARK,137,40,-34,151.6666667
S268330,1/21/23,34.56S,150.55E,WHALER SHARK,0,25,-34.91666667,150.9166667
B121308,3/4/16,33.04S,152.28E,BLUE MARLIN,230,140,-33.08333333,152.5
A406263,11/10/01,35.11S,151.03E,YELLOWFIN TUNA,80,8,-35.16666667,151.0833333
S160885,10/7/00,34.08S,151.30E,MAKO SHARK,160,50,-34.16666667,151.5
S156072,2/6/05,34.29S,151.07E,TIGER SHARK,0,15,-34.5,151.0833333
A570182,5/17/15,34.02S,151.39E,DOLPHINFISH,65,0,-34,151.6666667
B009590,2/4/06,33.34S,151.58E,STRIPED MARLIN,0,110,-33.58333333,152
A564174,11/14/12,33.19S,152.28E,YELLOWFIN TUNA,60,3,-33.33333333,152.5
B152768,4/7/19,35.08S,151.02E,STRIPED MARLIN,0,0,-35.16666667,151
A389480,4/20/02,34.14S,151.10E,DOLPHINFISH,60,2,-34.25,151.1666667
B051051,1/10/10,33.55S,151.26E,STRIPED MARLIN,230,80,-33.91666667,151.4166667
A446186,1/14/06,33.53S,151.38E,STRIPED MARLIN,190,65,-33.91666667,151.6666667
S216340,11/6/05,34.02S,151.39E,YELLOWFIN TUNA,0,5,-34,151.6666667
A466538,11/8/08,34.57S,151.05E,ALBACORE,75,4,-34.91666667,151.0833333
B060861,2/28/10,33.09S,152.19E,STRIPED MARLIN,180,50,-33.16666667,152.3333333
A425429,11/26/04,35.11S,151.03E,YELLOWFIN TUNA,0,5,-35.16666667,151.0833333
B075945,1/12/12,35.11S,151.03E,STRIPED MARLIN,245,90,-35.16666667,151.0833333
A570801,4/2/16,34.41S,150.59E,DOLPHINFISH,60,0,-34.66666667,151
A572953,3/29/15,33.30S,151.37E,DOLPHINFISH,70,2,-33.5,151.5833333
A577811,3/1/14,33.47S,151.23E,DOLPHINFISH,75,3,-33.75,151.4166667
B016817,12/18/08,33.13S,152.17E,STRIPED MARLIN,210,60,-33.25,152.25
B013467,4/6/08,35.11S,151.03E,STRIPED MARLIN,0,85,-35.16666667,151.0833333
S142446,1/24/04,35.11S,151.03E,STRIPED MARLIN,0,100,-35.16666667,151.0833333
B145189,2/17/18,35.12S,150.59E,STRIPED MARLIN,0,60,-35.16666667,151
A428773,3/20/05,33.30S,151.38E,DOLPHINFISH,70,1,-33.5,151.6666667
A500323,11/27/15,35.12S,150.56E,STRIPED MARLIN,165,30,-35.16666667,150.9166667
B047308,3/15/09,35.10S,150.57E,STRIPED MARLIN,230,80,-35.16666667,150.9166667
B103296,2/11/15,33.03S,152.25E,BLACK MARLIN,0,85,-33.08333333,152.4166667
A653264,3/9/21,34.06S,151.24E,DOLPHINFISH,65,0,-34.08333333,151.4166667
S147069,3/1/03,34.00S,151.38E,BLACK MARLIN,0,85,-34,151.6666667
B145246,1/15/19,35.06S,150.59E,BLACK MARLIN,0,0,-35.08333333,151
B167464,2/29/20,35.11S,150.57E,STRIPED MARLIN,0,120,-35.16666667,150.9166667
B158598,1/7/20,35.08S,151.02E,STRIPED MARLIN,220,70,-35.16666667,151
A371868,3/20/04,33.34S,151.30E,DOLPHINFISH,0,1.2,-33.58333333,151.5
A427317,3/27/05,33.10S,151.48E,DOLPHINFISH,0,1.5,-33.16666667,151.8333333
B068413,4/6/13,33.35S,151.50E,STRIPED MARLIN,255,60,-33.58333333,151.8333333
S225703,11/19/06,34.02S,151.39E,YELLOWFIN TUNA,0,8,-34,151.6666667
B070310,2/5/16,34.56S,150.56E,STRIPED MARLIN,0,60,-34.91666667,150.9166667
B076159,3/10/18,34.57S,151.58E,STRIPED MARLIN,185,50,-34.91666667,152
S239539,1/25/20,33.05S,151.50E,TIGER SHARK,120,30,-33.08333333,151.8333333
S162245,4/1/02,34.01S,151.25E,STRIPED MARLIN,0,75,-34,151.4166667
D000031,4/3/04,33.57S,151.23E,DOLPHINFISH,50,0.8,-33.91666667,151.4166667
A617275,1/8/18,33.49S,151.27E,DOLPHINFISH,60,2,-33.83333333,151.4166667
A564273,10/19/13,33.50S,151.43E,ALBACORE,0,10,-33.83333333,151.75
B022088,1/20/07,33.16S,152.11E,BLACK MARLIN,160,50,-33.25,152.1666667
B000619,12/26/03,35.11S,151.03E,STRIPED MARLIN,0,80,-35.16666667,151.0833333
A397215,4/13/00,33.46S,151.25E,DOLPHINFISH,48,0,-33.75,151.4166667
A510919,2/1/09,33.10S,151.48E,DOLPHINFISH,20,0.5,-33.16666667,151.8333333
A467341,11/4/07,33.56S,151.52E,YELLOWFIN TUNA,0,10,-33.91666667,151.8333333
S271476,8/29/20,33.14S,152.13E,MAKO SHARK,90,8,-33.25,152.25
B124268,3/24/16,33.23S,152.05E,STRIPED MARLIN,0,90,-33.41666667,152.0833333
A374831,10/5/03,33.59S,151.48E,YELLOWFIN TUNA,0,20,-34,151.8333333
A358600,4/27/02,34.41S,151.80E,DOLPHINFISH,40,1,-34.66666667,152.3333333
A238330,4/3/05,34.01S,151.25E,DOLPHINFISH,60,3,-34,151.4166667
A113016,4/2/05,34.40S,151.06E,DOLPHINFISH,0,0,-34.66666667,151.0833333
A325199,3/3/02,33.37S,151.40E,DOLPHINFISH,0,6,-33.58333333,151.6666667
D011950,3/15/14,33.36S,151.31E,DOLPHINFISH,35,1.5,-33.58333333,151.5
S157443,9/30/01,33.52S,151.23E,YELLOWFIN TUNA,0,12,-33.83333333,151.4166667
S173491,1/23/00,33.44S,151.43E,STRIPED MARLIN,0,70,-33.75,151.75
S166017,3/23/10,34.57S,150.56E,WHALER SHARK,0,80,-34.91666667,150.9166667
B135730,3/24/17,35.06S,151.06E,STRIPED MARLIN,0,85,-35.08333333,151.0833333
B021991,3/15/07,35.11S,151.03E,BLACK MARLIN,0,80,-35.16666667,151.0833333
S245997,8/25/13,34.35S,151.11E,BLUE SHARK,0,70,-34.58333333,151.1666667
S239124,2/7/16,34.30S,151.16E,HAMMERHEAD SHARK,0,70,-34.5,151.25
S262504,1/25/20,34.28S,151.18E,HAMMERHEAD SHARK,120,25,-34.5,151.3333333
B072393,1/25/16,34.26S,150.59E,HAMMERHEAD SHARK,180,35,-34.41666667,151
B095267,1/19/14,33.13S,152.12E,BLACK MARLIN,180,40,-33.25,152.1666667
A469812,2/19/12,34.57S,150.56E,BLACK MARLIN,160,60,-34.91666667,150.9166667
S254937,11/27/15,35.02S,151.05E,MAKO SHARK,160,60,-35,151.0833333
S96767,4/7/01,35.02S,150.51E,STRIPED MARLIN,0,80,-35,150.8333333
B046685,2/20/12,33.03S,152.25E,STRIPED MARLIN,240,100,-33.08333333,152.4166667
B052952,4/4/10,33.04S,152.24E,STRIPED MARLIN,0,70,-33.08333333,152.4166667
A588139,3/29/19,34.00S,151.21E,DOLPHINFISH,54,0,-34,151.3333333
S172639,1/7/06,34.40S,151.23E,STRIPED MARLIN,240,60,-34.66666667,151.4166667
B009840,12/27/05,33.35S,151.27E,STRIPED MARLIN,200,40,-33.58333333,151.4166667
B015697,1/8/11,33.48S,151.44E,STRIPED MARLIN,220,70,-33.83333333,151.75
B002019,2/3/04,33.04S,152.28E,BLUE MARLIN,250,185,-33.08333333,152.5
B167171,1/26/20,35.11S,150.57E,BLACK MARLIN,200,80,-35.16666667,150.9166667
A480818,9/21/08,34.15S,151.19E,ALBACORE,0,4,-34.25,151.3333333
B103119,1/23/16,33.44S,151.35E,STRIPED MARLIN,260,70,-33.75,151.5833333
A428890,3/20/04,33.34S,151.42E,DOLPHINFISH,0,1,-33.58333333,151.6666667
S261085,8/4/18,34.00S,151.39E,MAKO SHARK,0,70,-34,151.6666667
A418992,3/22/03,34.57S,150.56E,STRIPED MARLIN,240,105,-34.91666667,150.9166667
B063243,3/20/10,33.10S,152.15E,STRIPED MARLIN,0,90,-33.16666667,152.25
S251894,11/30/15,35.01S,151.02E,HAMMERHEAD SHARK,250,140,-35,151
B100744,3/13/14,35.04S,151.02E,BLACK MARLIN,0,60,-35.08333333,151
A463885,11/26/06,35.11S,151.03E,YELLOWFIN TUNA,60,6,-35.16666667,151.0833333
A478422,1/26/07,35.11S,151.03E,YELLOWFIN TUNA,55,74,-35.16666667,151.0833333
B047395,2/22/09,35.10S,151.02E,STRIPED MARLIN,190,60,-35.16666667,151
B159130,1/9/23,34.05S,151.18E,BLUE MARLIN,210,80,-34.08333333,151.3333333
D001627,4/22/05,33.09S,151.40E,DOLPHINFISH,45,0.4,-33.16666667,151.6666667
A573797,1/24/15,33.54S,151.25E,DOLPHINFISH,75,0,-33.91666667,151.4166667
S145514,8/5/00,34.00S,151.38E,MAKO SHARK,0,0,-34,151.6666667
S153671,11/23/02,33.09S,152.02E,STRIPED MARLIN,0,80,-33.16666667,152
B008111,2/19/05,33.04S,152.28E,BLACK MARLIN,0,35,-33.08333333,152.5
S162992,2/12/00,35.02S,150.51E,STRIPED MARLIN,280,90,-35,150.8333333
A455131,2/24/08,34.08S,151.30E,DOLPHINFISH,55,2,-34.16666667,151.5
A432212,2/19/05,34.35S,151.18E,DOLPHINFISH,58,0,-34.58333333,151.3333333
B030469,2/7/16,33.21S,152.06E,BLACK MARLIN,200,60,-33.33333333,152.0833333
A445875,2/19/06,34.57S,150.56E,WHALER SHARK,160,40,-34.91666667,150.9166667
A389633,2/28/01,33.06S,152.07E,DOLPHINFISH,50,1,-33.08333333,152.0833333
D000811,4/17/05,33.59S,151.20E,DOLPHINFISH,60,1.1,-34,151.3333333
B026447,2/8/09,34.47S,151.05E,STRIPED MARLIN,0,80,-34.75,151.0833333
A218938,4/16/05,33.48S,151.44E,DOLPHINFISH,60,2,-33.83333333,151.75
B159462,3/10/20,33.04S,152.28E,STRIPED MARLIN,210,60,-33.08333333,152.5
A571606,3/26/22,34.58S,150.56E,DOLPHINFISH,65,3,-35,150.9166667
B151721,1/10/22,35.11S,150.57E,BLACK MARLIN,0,60,-35.16666667,150.9166667
B176347,4/1/21,35.08S,151.02E,STRIPED MARLIN,240,90,-35.16666667,151
S197421,2/16/03,33.05S,151.38E,TIGER SHARK,0,30,-33.08333333,151.6666667
S204726,1/24/04,33.39S,151.29E,BLACK MARLIN,170,40,-33.66666667,151.5
B089338,1/27/13,33.56S,151.28E,BLACK MARLIN,0,35,-33.91666667,151.5
A413984,12/5/20,33.12S,152.16E,ALBACORE,80,9,-33.16666667,152.25
S218306,2/28/05,33.04S,152.28E,BLACK MARLIN,150,0,-33.08333333,152.5
S238337,11/27/10,35.08S,150.59E,MAKO SHARK,150,70,-35.16666667,151
S174466,9/16/00,34.28S,151.18E,MAKO SHARK,150,30,-34.5,151.3333333
B136850,2/20/21,35.08S,151.02E,STRIPED MARLIN,0,60,-35.16666667,151
A427902,6/15/03,34.00S,151.30E,YELLOWFIN TUNA,80,15,-34,151.5
S210680,8/6/05,34.02S,151.32E,MAKO SHARK,0,70,-34,151.5
A405227,3/20/04,33.34S,151.30E,DOLPHINFISH,0,2,-33.58333333,151.5
B091260,2/7/16,33.55S,151.32E,BLACK MARLIN,200,40,-33.91666667,151.5
B084831,3/4/14,33.56S,151.21E,STRIPED MARLIN,210,60,-33.91666667,151.3333333
A445674,10/19/13,33.45S,151.49E,ALBACORE,60,8,-33.75,151.8333333
B104805,3/25/16,33.48S,152.00E,BLUE MARLIN,0,85,-33.83333333,152
A437084,11/8/08,35.11S,151.03E,ALBACORE,50,5,-35.16666667,151.0833333
A442331,3/12/06,33.03S,152.23E,DOLPHINFISH,60,3,-33.08333333,152.4166667
B081424,2/19/12,33.04S,152.24E,STRIPED MARLIN,230,80,-33.08333333,152.4166667
A589068,5/18/14,34.06S,151.24E,DOLPHINFISH,60,1,-34.08333333,151.4166667
S182577,4/26/03,34.28S,151.18E,STRIPED MARLIN,0,50,-34.5,151.3333333
S161663,1/9/00,33.44S,151.23E,STRIPED MARLIN,0,70,-33.75,151.4166667
A592054,1/20/19,33.42S,151.48E,DOLPHINFISH,62,1.5,-33.66666667,151.8333333
B010007,2/19/06,35.11S,151.03E,STRIPED MARLIN,0,80,-35.16666667,151.0833333
A437329,2/19/05,34.40S,151.23E,DOLPHINFISH,0,0.5,-34.66666667,151.4166667
B060471,2/18/11,33.05S,152.25E,STRIPED MARLIN,0,110,-33.08333333,152.4166667
S153002,3/18/00,34.04S,151.30E,YELLOWFIN TUNA,0,20,-34.08333333,151.5
B012178,3/2/07,34.40S,151.09E,STRIPED MARLIN,220,70,-34.66666667,151.1666667
S187287,2/2/03,33.08S,151.44E,STRIPED MARLIN,0,65,-33.16666667,151.75
B145980,2/16/19,33.13S,152.18E,STRIPED MARLIN,170,80,-33.25,152.3333333
S187917,3/3/04,33.04S,152.28E,STRIPED MARLIN,0,70,-33.08333333,152.5
B177418,3/28/21,35.08S,151.02E,STRIPED MARLIN,0,50,-35.16666667,151
S248334,8/9/14,34.07S,151.43E,WHALER SHARK,180,100,-34.08333333,151.75
A467006,11/13/06,34.22S,151.24E,YELLOWFIN TUNA,90,8,-34.33333333,151.4166667
A464646,10/19/08,34.47S,151.10E,ALBACORE,65,4,-34.75,151.1666667
A415198,2/8/03,34.35S,151.05E,DOLPHINFISH,50,2,-34.58333333,151.0833333
B099156,3/8/18,34.57S,150.56E,BLACK MARLIN,0,60,-34.91666667,150.9166667
B077623,2/16/14,33.10S,152.28E,BLACK MARLIN,175,50,-33.16666667,152.5
B045398,4/15/09,33.04S,152.25E,STRIPED MARLIN,0,0,-33.08333333,152.4166667
B015809,1/6/07,33.21S,152.07E,STRIPED MARLIN,90,100,-33.33333333,152.0833333
B016570,1/27/08,33.32S,152.01E,STRIPED MARLIN,0,0,-33.5,152
S192929,1/31/04,34.40S,151.09E,STRIPED MARLIN,212,65,-34.66666667,151.1666667
S257056,9/17/17,34.36S,151.15E,MAKO SHARK,180,60,-34.58333333,151.25
S272915,3/10/20,33.17S,151.35E,WHALER SHARK,210,60,-33.25,151.5833333
B158211,4/30/22,34.15S,151.30E,BLUE MARLIN,220,120,-34.25,151.5
A364301,2/16/00,34.40S,151.06E,BLACK MARLIN,0,75,-34.66666667,151.0833333
A381289,1/10/04,33.53S,151.23E,STRIPED MARLIN,200,70,-33.91666667,151.4166667
B149083,3/11/18,33.40S,151.49E,BLUE MARLIN,240,160,-33.66666667,151.8333333
B038843,1/24/16,33.57S,151.34E,BLUE MARLIN,220,130,-33.91666667,151.5833333
B181580,3/17/22,35.11S,150.57E,STRIPED MARLIN,200,70,-35.16666667,150.9166667
B147371,4/14/19,35.08S,151.02E,STRIPED MARLIN,0,130,-35.16666667,151
A479036,5/24/08,34.35S,151.30E,YELLOWFIN TUNA,0,20,-34.58333333,151.5
B083643,12/17/15,34.33S,151.17E,STRIPED MARLIN,230,80,-34.58333333,151.25
A373443,10/28/01,33.16S,152.11E,YELLOWFIN TUNA,50,5,-33.25,152.1666667
B044459,3/21/10,33.14S,152.13E,STRIPED MARLIN,0,60,-33.25,152.25
A460483,4/14/06,35.11S,151.03E,BLACK MARLIN,0,80,-35.16666667,151.0833333
B114616,1/19/20,34.58S,151.50E,STRIPED MARLIN,210,60,-35,151.8333333
S183122,4/17/16,33.55S,151.32E,WHALER SHARK,140,60,-33.91666667,151.5
B008189,5/1/05,33.27S,151.54E,STRIPED MARLIN,240,80,-33.41666667,151.9166667
S170493,2/19/01,34.57S,150.56E,BLACK MARLIN,280,100,-34.91666667,150.9166667
B017012,3/2/06,33.04S,152.28E,BLACK MARLIN,0,0,-33.08333333,152.5
S192724,3/2/06,33.04S,152.28E,STRIPED MARLIN,220,100,-33.08333333,152.5
S135647,1/15/00,35.06S,150.57E,HAMMERHEAD SHARK,240,55,-35.08333333,150.9166667
S153895,1/3/00,33.05S,151.48E,STRIPED MARLIN,0,80,-33.08333333,151.8333333
B118366,3/11/18,33.03S,152.25E,BLACK MARLIN,200,60,-33.08333333,152.4166667
A238174,11/6/05,34.02S,151.32E,YELLOWFIN TUNA,0,3,-34,151.5
A455986,12/11/05,34.47S,151.11E,YELLOWFIN TUNA,0,13,-34.75,151.1666667
A480994,10/12/08,34.46S,151.09E,ALBACORE,50,1.8,-34.75,151.1666667
A419730,3/19/05,34.57S,150.56E,DOLPHINFISH,60,1.5,-34.91666667,150.9166667
S234020,3/26/10,34.57S,150.56E,WHALER SHARK,160,50,-34.91666667,150.9166667
S262419,8/9/17,34.57S,150.56E,WHALER SHARK,200,70,-34.91666667,150.9166667
A438852,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,60,4,-35.16666667,151.0833333
A521017,3/14/15,33.59S,151.33E,DOLPHINFISH,0,2,-34,151.5833333
B167779,1/31/23,34.08S,151.34E,STRIPED MARLIN,0,0,-34.16666667,151.5833333
D013469,4/5/10,33.54S,151.36E,DOLPHINFISH,0,2.5,-33.91666667,151.5833333
B184149,2/25/22,33.33S,151.59E,BLUE MARLIN,0,60,-33.58333333,152
A176354,2/7/00,34.57S,150.56E,BLACK MARLIN,245,118,-34.91666667,150.9166667
B145626,3/11/18,34.56S,151.55E,BLACK MARLIN,200,60,-34.91666667,151.9166667
