Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
B028670,4/14/11,34.48S,151.16666667,STRIPED MARLIN,200.0,70.0,-34.83333333,151.16666666700007
S216281,4/29/06,27.26S,153.91666667,MAKO SHARK,0.0,200.0,-27.41666667,153.91666666700007
A540889,2/29/12,35.40S,136.66666667,SOUTHERN BLUEFIN TUNA,90.0,15.0,-35.66666667,136.66666666700007
S254714,12/30/15,38.21S,144.33333333,HAMMERHEAD SHARK,270.0,150.0,-38.33333333,144.33333333300004
B082758,5/16/19,36.40S,150.33333333,STRIPED MARLIN,230.0,100.0,-36.66666667,150.33333333300004
A561160,5/10/14,43.06S,148.08333333,SOUTHERN BLUEFIN TUNA,80.0,0.0,-43.08333333,148.08333333300004
A391853,3/18/01,33.27S,151.75,DOLPHINFISH,45.0,1.0,-33.41666667,151.7500000000001
B167955,2/22/20,32.55S,152.58333333,BLACK MARLIN,210.0,130.0,-32.91666667,152.58333333300004
A176992,4/17/10,35.18S,136.08333333,SOUTHERN BLUEFIN TUNA,88.0,14.0,-35.33333333,136.08333333300004
A423619,1/17/03,30.19S,153.16666667,YELLOWFIN TUNA,0.0,11.0,-30.33333333,153.16666666700007
C532121,5/5/09,34.47S,134.66666667,ALBACORE,0.0,4.0,-34.75,134.66666666700007
B106656,8/8/16,20.26S,116.66666667,BLACK MARLIN,150.0,35.0,-20.41666667,116.66666666700007
A422271,7/29/03,20.18S,116.58333333,SAILFISH,200.0,23.0,-20.33333333,116.58333333300004
S211674,8/22/04,20.27S,116.58333333,SAILFISH,250.0,20.0,-20.41666667,116.58333333300004
S243976,3/24/12,34.55S,151.0,WHALER SHARK,180.0,110.0,-34.91666667,151.0000000000001
B071902,7/19/12,17.31S,121.91666667,BLACK MARLIN,140.0,15.0,-17.5,121.91666666700007
A366029,2/25/02,32.42S,152.41666667,DOLPHINFISH,0.0,2.0,-32.66666667,152.41666666700007
A423644,2/25/06,30.56S,153.08333333,YELLOWFIN TUNA,70.0,5.0,-30.91666667,153.08333333300004
B057377,3/10/14,21.56S,113.91666667,BLACK MARLIN,150.0,20.0,-21.91666667,113.91666666700007
A538276,1/2/11,31.57S,115.41666667,SOUTHERN BLUEFIN TUNA,50.0,5.5,-31.91666667,115.41666666700007
B007398,5/7/06,26.36S,153.25,BLACK MARLIN,0.0,10.0,-26.58333333,153.2500000000001
S242652,8/4/12,34.02S,151.66666667,BLUE SHARK,210.0,120.0,-34.0,151.66666666700007
A366026,2/26/01,32.49S,152.66666667,DOLPHINFISH,60.0,0.0,-32.83333333,152.66666666700007
A512031,10/9/10,19.05S,147.08333333,SPANISH MACKEREL,135.0,15.0,-19.08333333,147.08333333300004
B177084,2/18/22,36.56S,150.25,STRIPED MARLIN,0.0,70.0,-36.91666667,150.2500000000001
B099659,5/11/19,21.56S,113.91666667,SAILFISH,180.0,30.0,-21.91666667,113.91666666700007
S191559,3/29/19,21.50S,113.91666667,WHALER SHARK,120.0,15.0,-21.83333333,113.91666666700007
B111616,12/24/14,27.44S,153.5,BLACK MARLIN,120.0,15.0,-27.75,153.5000000000001
S192886,1/26/03,34.40S,151.16666667,YELLOWFIN TUNA,60.0,6.0,-34.66666667,151.16666666700007
B081807,2/20/22,32.55S,152.58333333,BLACK MARLIN,0.0,40.0,-32.91666667,152.58333333300004
B167072,2/21/20,32.55S,152.58333333,STRIPED MARLIN,220.0,70.0,-32.91666667,152.58333333300004
C532152,5/20/05,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,95.0,15.0,-35.33333333,135.58333333300004
B060273,10/14/11,16.20S,146.08333333,BLACK MARLIN,280.0,150.0,-16.33333333,146.08333333300004
A541655,4/30/11,38.20S,140.66666667,ALBACORE,52.0,2.0,-38.33333333,140.66666666700007
B139642,2/25/18,32.54S,152.58333333,BLACK MARLIN,0.0,0.0,-32.91666667,152.58333333300004
B046325,9/29/16,16.11S,146.08333333,BLUE MARLIN,305.0,240.0,-16.16666667,146.08333333300004
A599298,5/20/22,38.08S,140.66666667,SOUTHERN BLUEFIN TUNA,60.0,9.0,-38.16666667,140.66666666700007
A448980,5/18/06,38.25S,140.66666667,ALBACORE,0.0,0.0,-38.41666667,140.66666666700007
B136759,3/21/18,21.43S,113.66666667,BLUE MARLIN,260.0,170.0,-21.75,113.66666666700007
S166511,1/16/00,33.35S,151.75,STRIPED MARLIN,259.0,70.0,-33.58333333,151.7500000000001
A320633,12/4/05,34.02S,151.66666667,YELLOWFIN TUNA,60.0,5.0,-34.0,151.66666666700007
B056650,9/22/12,16.51S,146.08333333,BLACK MARLIN,0.0,20.0,-16.83333333,146.08333333300004
S225182,3/16/11,38.34S,141.58333333,MAKO SHARK,160.0,35.0,-38.58333333,141.58333333300004
A487898,2/6/10,43.12S,148.16666667,ALBACORE,40.0,4.0,-43.16666667,148.16666666700007
B070701,11/29/10,20.17S,116.66666667,SAILFISH,200.0,20.0,-20.25,116.66666666700007
B065335,4/7/12,20.18S,116.66666667,SAILFISH,210.0,25.0,-20.33333333,116.66666666700007
B057374,2/21/14,20.20S,116.58333333,SAILFISH,210.0,22.0,-20.33333333,116.58333333300004
S200144,9/18/02,17.32S,122.0,SAILFISH,190.0,21.0,-17.5,122.00000000000011
A578468,3/3/14,35.23S,136.83333333,SOUTHERN BLUEFIN TUNA,88.0,10.0,-35.41666667,136.83333333300004
A562946,4/7/14,38.45S,141.33333333,SOUTHERN BLUEFIN TUNA,0.0,20.0,-38.75,141.33333333300004
B127493,3/25/19,21.53S,113.83333333,BLACK MARLIN,150.0,25.0,-21.91666667,113.83333333300004
B193183,11/15/22,06.19S,149.75,SAILFISH,185.0,25.0,-6.33333333,149.7500000000001
B140339,7/28/18,16.49S,146.16666667,BLACK MARLIN,180.0,15.0,-16.83333333,146.16666666700007
S211677,6/7/04,20.29S,116.5,SAILFISH,150.0,18.0,-20.5,116.50000000000011
B075367,11/21/12,20.47S,114.83333333,BLACK MARLIN,0.0,50.0,-20.75,114.83333333300004
A437970,2/3/08,36.17S,150.33333333,YELLOWFIN TUNA,100.0,10.0,-36.25,150.33333333300004
B145454,3/14/22,36.28S,150.25,STRIPED MARLIN,210.0,70.0,-36.5,150.2500000000001
B039171,4/4/09,36.25S,150.33333333,STRIPED MARLIN,0.0,140.0,-36.41666667,150.33333333300004
A538268,5/4/11,32.05S,115.16666667,DOLPHINFISH,40.0,2.5,-32.08333333,115.16666666700007
B122107,9/20/20,12.44S,130.0,SAILFISH,155.0,10.0,-12.75,130.0000000000001
A384330,1/14/05,35.45S,150.5,YELLOWFIN TUNA,60.0,4.0,-35.75,150.5000000000001
B145457,4/24/18,36.22S,150.25,STRIPED MARLIN,0.0,125.0,-36.33333333,150.2500000000001
B050228,2/6/10,33.00S,152.5,STRIPED MARLIN,0.0,55.0,-33.0,152.5000000000001
A475202,11/11/07,30.21S,153.5,YELLOWFIN TUNA,60.0,10.0,-30.33333333,153.5000000000001
B040140,2/14/10,32.50S,152.58333333,BLACK MARLIN,0.0,90.0,-32.83333333,152.58333333300004
B062566,10/15/10,21.48S,114.0,BLACK MARLIN,190.0,60.0,-21.83333333,114.00000000000011
A594055,4/15/15,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,76.0,9.2,-35.33333333,135.58333333300004
S177745,2/27/02,30.53S,153.08333333,BLACK MARLIN,0.0,40.0,-30.91666667,153.08333333300004
A285624,4/3/00,36.29S,150.25,STRIPED MARLIN,240.0,70.0,-36.5,150.2500000000001
B144273,2/1/19,36.26S,150.08333333,STRIPED MARLIN,200.0,90.0,-36.41666667,150.08333333300004
A566994,4/19/14,38.43S,141.33333333,ALBACORE,90.0,15.0,-38.75,141.33333333300004
A612941,5/3/19,42.57S,148.33333333,SOUTHERN BLUEFIN TUNA,64.0,4.0,-42.91666667,148.33333333300004
B122104,9/19/20,12.44S,130.0,BLACK MARLIN,130.0,10.0,-12.75,130.0000000000001
S144652,1/29/04,33.52S,151.41666667,BLUE MARLIN,0.0,130.0,-33.83333333,151.41666666700007
A475205,1/19/08,30.12S,153.5,YELLOWFIN TUNA,70.0,12.0,-30.16666667,153.5000000000001
B040143,2/14/10,32.50S,152.58333333,STRIPED MARLIN,0.0,90.0,-32.83333333,152.58333333300004
A627541,4/9/22,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,69.0,6.9,-35.33333333,135.58333333300004
S149982,1/22/00,36.29S,150.25,STRIPED MARLIN,230.0,80.0,-36.5,150.2500000000001
A261336,2/25/06,27.03S,153.58333333,BLACK MARLIN,200.0,80.0,-27.08333333,153.58333333300004
B149821,3/14/20,20.21S,116.5,SAILFISH,180.0,18.0,-20.33333333,116.50000000000011
B162530,7/22/19,24.31S,153.0,BLUE MARLIN,255.0,150.0,-24.5,153.0000000000001
S183562,8/12/00,17.32S,122.0,SAILFISH,180.0,18.0,-17.5,122.00000000000011
A635241,5/26/19,33.46S,151.41666667,DOLPHINFISH,71.0,2.5,-33.75,151.41666666700007
A344145,4/10/10,35.22S,136.08333333,SOUTHERN BLUEFIN TUNA,97.0,18.6,-35.33333333,136.08333333300004
B056624,11/16/10,16.16S,146.0,SAILFISH,210.0,50.0,-16.25,146.0000000000001
S225174,12/24/06,38.44S,145.25,BLUE SHARK,0.0,40.0,-38.75,145.2500000000001
S234406,5/10/14,38.09S,140.66666667,MAKO SHARK,172.0,55.0,-38.16666667,140.66666666700007
B070698,3/12/12,21.54S,113.83333333,SAILFISH,180.0,30.0,-21.91666667,113.83333333300004
B032110,4/2/09,31.32S,113.91666667,SAILFISH,250.0,40.0,-31.5,113.91666666700007
A554106,5/8/13,38.07S,140.66666667,SOUTHERN BLUEFIN TUNA,68.0,8.0,-38.08333333,140.66666666700007
B132686,8/18/17,20.17S,116.66666667,BLACK MARLIN,145.0,25.0,-20.25,116.66666666700007
A358705,3/18/00,34.14S,151.16666667,YELLOWFIN TUNA,0.0,20.0,-34.25,151.16666666700007
S257146,12/10/17,32.55S,152.58333333,WHALER SHARK,282.0,175.0,-32.91666667,152.58333333300004
B105557,3/27/16,21.33S,114.33333333,BLACK MARLIN,200.0,70.0,-21.58333333,114.33333333300004
B032967,10/25/09,21.50S,114.33333333,SAILFISH,0.0,30.0,-21.83333333,114.33333333300004
B078579,10/6/12,14.19S,136.41666667,SAILFISH,200.0,25.0,-14.33333333,136.41666666700007
S169050,1/18/00,36.29S,150.25,STRIPED MARLIN,0.0,85.0,-36.5,150.2500000000001
A545313,7/15/17,41.09S,148.66666667,SOUTHERN BLUEFIN TUNA,83.0,12.0,-41.16666667,148.66666666700007
A487901,3/29/08,42.25S,148.5,ALBACORE,50.0,1.0,-42.41666667,148.5000000000001
B163453,6/28/20,21.05S,115.5,SAILFISH,160.0,16.0,-21.08333333,115.50000000000011
B191658,11/10/23,24.16S,153.16666667,STRIPED MARLIN,190.0,110.0,-24.25,153.16666666700007
B156236,2/27/21,35.28S,150.75,STRIPED MARLIN,210.0,70.0,-35.5,150.7500000000001
B184380,1/21/23,32.24S,152.58333333,BLACK MARLIN,0.0,25.0,-32.41666667,152.58333333300004
A414475,5/12/02,33.56S,151.5,DOLPHINFISH,57.0,1.3,-33.91666667,151.5000000000001
B139633,2/25/18,32.59S,152.58333333,BLACK MARLIN,250.0,180.0,-33.0,152.58333333300004
A322946,6/26/11,36.43S,150.58333333,SOUTHERN BLUEFIN TUNA,0.0,10.0,-36.75,150.58333333300004
A448984,3/24/08,38.18S,140.66666667,ALBACORE,0.0,5.0,-38.33333333,140.66666666700007
A401639,4/9/01,43.01S,148.08333333,ALBACORE,60.0,4.0,-43.0,148.08333333300004
B156232,1/9/23,35.22S,150.83333333,STRIPED MARLIN,230.0,80.0,-35.33333333,150.83333333300004
A414478,5/12/02,33.56S,151.5,DOLPHINFISH,59.0,1.5,-33.91666667,151.5000000000001
B115715,1/26/16,33.37S,151.41666667,BLACK MARLIN,0.0,80.0,-33.58333333,151.41666666700007
A285220,1/14/03,32.54S,152.58333333,DOLPHINFISH,40.0,0.5,-32.91666667,152.58333333300004
A579632,2/14/15,36.07S,138.25,SOUTHERN BLUEFIN TUNA,95.0,17.0,-36.08333333,138.2500000000001
A406748,9/15/02,7.00S,147.25,YELLOWFIN TUNA,60.0,4.0,-7.0,147.2500000000001
B115712,1/12/16,33.44S,152.58333333,BLUE MARLIN,0.0,170.0,-33.75,152.58333333300004
B139271,1/11/18,31.25S,153.41666667,BLUE MARLIN,230.0,110.0,-31.41666667,153.41666666700007
S284054,10/29/23,24.55S,152.5,TIGER SHARK,374.0,300.0,-24.91666667,152.5000000000001
B051139,10/27/09,25.59S,103.75,SAILFISH,175.0,35.0,-26.0,103.75000000000006
S191569,3/23/23,22.19S,114.25,WHALER SHARK,190.0,95.0,-22.33333333,114.25000000000011
A592360,3/22/20,28.52S,113.83333333,SPANISH MACKEREL,100.0,7.0,-28.83333333,113.83333333300004
B163459,8/1/20,20.35S,116.41666667,SAILFISH,170.0,18.0,-20.58333333,116.41666666700007
B157131,11/27/20,27.55S,153.83333333,BLACK MARLIN,0.0,10.0,-27.91666667,153.83333333300004
A412648,5/18/02,12.32S,130.41666667,WHALER SHARK,55.0,0.0,-12.5,130.41666666700007
B184377,1/10/23,33.44S,151.75,STRIPED MARLIN,0.0,15.0,-33.75,151.7500000000001
B139276,1/10/19,31.06S,153.33333333,BLUE MARLIN,220.0,120.0,-31.08333333,153.33333333300004
A345273,1/12/10,31.18S,153.08333333,YELLOWFIN TUNA,0.0,0.0,-31.33333333,153.08333333300004
S231614,3/16/13,33.48S,151.66666667,YELLOWFIN TUNA,60.0,3.5,-33.83333333,151.66666666700007
B167962,2/26/22,33.50S,151.58333333,BLACK MARLIN,0.0,80.0,-33.83333333,151.58333333300004
A520738,4/10/09,33.36S,151.58333333,DOLPHINFISH,58.0,0.0,-33.58333333,151.58333333300004
A550993,10/28/12,20.01S,148.91666667,SPANISH MACKEREL,85.0,6.0,-20.0,148.91666666700007
B095476,5/2/14,37.15S,150.08333333,STRIPED MARLIN,225.0,80.0,-37.25,150.08333333300004
B072697,3/11/14,21.56S,113.83333333,BLACK MARLIN,100.0,10.0,-21.91666667,113.83333333300004
B132677,7/1/17,20.16S,116.66666667,BLACK MARLIN,200.0,40.0,-20.25,116.66666666700007
S216284,7/9/06,27.42S,154.0,YELLOWFIN TUNA,0.0,35.0,-27.66666667,154.0000000000001
B066056,5/1/11,35.19S,150.75,STRIPED MARLIN,0.0,80.0,-35.33333333,150.7500000000001
A140622,4/24/05,34.39S,151.5,DOLPHINFISH,75.0,2.5,-34.66666667,151.5000000000001
B166667,2/27/21,32.23S,153.0,BLACK MARLIN,100.0,20.0,-32.41666667,153.0000000000001
B173997,8/22/20,19.04S,147.25,BLACK MARLIN,0.0,15.0,-19.08333333,147.2500000000001
A393921,2/18/00,36.29S,150.25,STRIPED MARLIN,220.0,70.0,-36.5,150.2500000000001
A561157,4/21/14,43.15S,148.0,SOUTHERN BLUEFIN TUNA,100.0,20.0,-43.25,148.0000000000001
C532722,6/9/09,43.07S,148.08333333,SOUTHERN BLUEFIN TUNA,100.0,20.0,-43.08333333,148.08333333300004
B072700,3/11/14,21.56S,113.83333333,BLACK MARLIN,160.0,40.0,-21.91666667,113.83333333300004
B065462,8/2/13,20.22S,116.66666667,BLACK MARLIN,120.0,10.0,-20.33333333,116.66666666700007
A175982,6/9/01,36.16S,150.41666667,YELLOWFIN TUNA,0.0,12.0,-36.25,150.41666666700007
A500044,11/2/08,36.25S,150.41666667,ALBACORE,60.0,3.0,-36.41666667,150.41666666700007
A3749658,2/16/02,33.06S,152.08333333,DOLPHINFISH,60.0,1.0,-33.08333333,152.08333333300004
A344142,4/10/10,35.22S,136.08333333,SOUTHERN BLUEFIN TUNA,97.0,0.0,-35.33333333,136.08333333300004
A512038,1/8/11,18.45S,147.58333333,SPANISH MACKEREL,120.0,28.0,-18.75,147.58333333300004
B184714,10/20/23,12.54S,141.41666667,SAILFISH,186.0,18.0,-12.91666667,141.41666666700007
B174268,10/1/22,13.05S,141.25,SAILFISH,0.0,10.0,-13.08333333,141.2500000000001
A614897,6/20/20,41.48S,148.58333333,SOUTHERN BLUEFIN TUNA,80.0,10.0,-41.83333333,148.58333333300004
B105553,3/9/16,21.40S,113.91666667,BLACK MARLIN,190.0,35.0,-21.66666667,113.91666666700007
A375860,12/29/07,35.22S,150.83333333,YELLOWFIN TUNA,0.0,15.0,-35.33333333,150.83333333300004
A415162,10/22/05,34.47S,151.16666667,YELLOWFIN TUNA,75.0,14.0,-34.75,151.16666666700007
B148999,2/24/18,33.02S,152.41666667,STRIPED MARLIN,0.0,60.0,-33.0,152.41666666700007
S217861,3/5/05,32.34S,152.41666667,BLACK MARLIN,180.0,65.0,-32.58333333,152.41666666700007
B015843,3/1/07,32.54S,152.58333333,BLACK MARLIN,120.0,20.0,-32.91666667,152.58333333300004
S207450,8/14/04,18.13S,146.75,BLACK MARLIN,0.0,25.0,-18.25,146.7500000000001
A501916,3/29/09,34.39S,134.75,SOUTHERN BLUEFIN TUNA,65.0,7.0,-34.66666667,134.7500000000001
S256352,1/24/23,38.45S,141.83333333,MAKO SHARK,160.0,60.0,-38.75,141.83333333300004
B089420,11/8/14,24.26S,153.33333333,BLUE MARLIN,0.0,150.0,-24.41666667,153.33333333300004
S276403,5/1/22,33.42S,151.83333333,WHALER SHARK,160.0,0.0,-33.66666667,151.83333333300004
S117260,4/18/10,34.47S,151.16666667,TIGER SHARK,170.0,50.0,-34.75,151.16666666700007
A540892,2/27/12,35.40S,136.66666667,SOUTHERN BLUEFIN TUNA,89.0,14.5,-35.66666667,136.66666666700007
S218441,3/6/12,31.02S,153.08333333,WHALER SHARK,210.0,60.0,-31.0,153.08333333300004
A529566,5/5/14,38.08S,140.75,SOUTHERN BLUEFIN TUNA,83.0,11.0,-38.16666667,140.7500000000001
S254710,2/11/17,38.56S,142.41666667,MAKO SHARK,135.0,25.0,-38.91666667,142.41666666700007
B043853,1/20/14,21.56S,114.16666667,BLACK MARLIN,0.0,0.0,-21.91666667,114.16666666700007
B175112,5/21/22,19.45S,115.58333333,SAILFISH,180.0,15.0,-19.75,115.58333333300004
A391856,3/18/01,33.27S,151.75,DOLPHINFISH,50.0,1.0,-33.41666667,151.7500000000001
B148648,3/4/18,33.05S,152.41666667,STRIPED MARLIN,0.0,75.0,-33.08333333,152.41666666700007
B155901,2/26/21,32.38S,152.33333333,BLACK MARLIN,0.0,30.0,-32.66666667,152.33333333300004
A371569,9/9/01,30.18S,153.41666667,YELLOWFIN TUNA,0.0,10.0,-30.33333333,153.41666666700007
A176995,4/17/10,35.18S,136.08333333,SOUTHERN BLUEFIN TUNA,95.0,17.5,-35.33333333,136.08333333300004
S117162,6/11/07,36.26S,150.33333333,ALBACORE,90.0,4.5,-36.41666667,150.33333333300004
B065796,3/7/20,26.32S,153.58333333,BLACK MARLIN,0.0,40.0,-26.5,153.58333333300004
A374831,10/5/03,33.59S,151.83333333,YELLOWFIN TUNA,0.0,20.0,-34.0,151.83333333300004
S256337,2/23/18,32.55S,152.58333333,HAMMERHEAD SHARK,160.0,60.0,-32.91666667,152.58333333300004
S217865,3/6/05,32.37S,152.33333333,YELLOWFIN TUNA,60.0,8.0,-32.58333333,152.33333333300004
B174273,10/2/22,13.03S,141.33333333,SAILFISH,0.0,18.0,-13.08333333,141.33333333300004
B149818,3/28/20,20.21S,116.5,SAILFISH,250.0,25.0,-20.33333333,116.50000000000011
B089423,1/2/15,26.36S,153.5,BLACK MARLIN,0.0,50.0,-26.58333333,153.5000000000001
A375854,11/24/06,35.11S,151.08333333,YELLOWFIN TUNA,40.0,5.0,-35.16666667,151.08333333300004
B148996,2/24/18,33.02S,152.41666667,STRIPED MARLIN,0.0,0.0,-33.0,152.41666666700007
B173988,8/15/20,19.06S,147.25,BLACK MARLIN,0.0,10.0,-19.08333333,147.2500000000001
A429650,5/6/23,38.31S,140.66666667,SOUTHERN BLUEFIN TUNA,60.0,9.0,-38.5,140.66666666700007
A568791,6/13/16,38.37S,142.16666667,SOUTHERN BLUEFIN TUNA,89.0,10.0,-38.58333333,142.16666666700007
A428198,4/28/07,43.08S,148.0,SOUTHERN BLUEFIN TUNA,70.0,22.0,-43.16666667,148.0000000000001
A500047,11/2/08,36.25S,150.41666667,ALBACORE,50.0,2.0,-36.41666667,150.41666666700007
S191744,8/4/07,33.48S,151.75,MAKO SHARK,0.0,60.0,-33.83333333,151.7500000000001
A464998,4/8/07,36.29S,150.25,YELLOWFIN TUNA,90.0,20.0,-36.5,150.2500000000001
B127868,2/18/19,37.15S,150.33333333,STRIPED MARLIN,210.0,60.0,-37.25,150.33333333300004
B074834,10/19/12,21.48S,114.33333333,SAILFISH,175.0,20.0,-21.83333333,114.33333333300004
S205543,9/15/07,35.10S,151.58333333,ALBACORE,0.0,5.0,-35.16666667,151.58333333300004
S195076,5/9/02,32.42S,152.66666667,BLUE MARLIN,0.0,140.0,-32.66666667,152.66666666700007
S172803,2/27/05,32.54S,152.58333333,BLACK MARLIN,0.0,30.0,-32.91666667,152.58333333300004
B157012,1/24/23,36.32S,150.25,STRIPED MARLIN,230.0,110.0,-36.5,150.2500000000001
S181825,9/25/00,30.19S,153.5,YELLOWFIN TUNA,0.0,0.0,-30.33333333,153.5000000000001
A606911,3/17/16,35.16S,135.58333333,SOUTHERN BLUEFIN TUNA,82.0,11.4,-35.25,135.58333333300004
B042526,9/7/08,19.16S,147.41666667,BLACK MARLIN,180.0,40.0,-19.25,147.41666666700007
A593945,6/13/15,35.15S,134.58333333,SOUTHERN BLUEFIN TUNA,74.0,8.5,-35.25,134.58333333300004
B144896,1/28/19,37.38S,150.16666667,STRIPED MARLIN,0.0,90.0,-37.66666667,150.16666666700007
A443777,5/16/15,38.08S,140.66666667,SOUTHERN BLUEFIN TUNA,84.0,12.0,-38.16666667,140.66666666700007
A568788,2/7/15,38.21S,142.0,SOUTHERN BLUEFIN TUNA,105.0,18.0,-38.33333333,142.0000000000001
B113976,2/3/16,26.53S,153.75,BLACK MARLIN,170.0,60.0,-26.91666667,153.7500000000001
B057244,10/30/09,12.20S,130.33333333,SAILFISH,150.0,12.0,-12.33333333,130.33333333300004
S177996,2/5/00,26.32S,153.41666667,BLACK MARLIN,220.0,0.0,-26.5,153.41666666700007
S200719,5/24/03,36.15S,150.5,YELLOWFIN TUNA,120.0,25.0,-36.25,150.5000000000001
B063498,2/18/12,33.01S,152.41666667,STRIPED MARLIN,0.0,60.0,-33.0,152.41666666700007
A596664,3/16/19,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,81.0,11.0,-35.33333333,135.58333333300004
A578576,2/27/15,34.48S,134.75,SOUTHERN BLUEFIN TUNA,95.0,10.0,-34.83333333,134.7500000000001
A565578,5/14/22,38.08S,140.66666667,SOUTHERN BLUEFIN TUNA,80.0,10.0,-38.16666667,140.66666666700007
A487970,7/13/19,41.18S,148.75,SOUTHERN BLUEFIN TUNA,85.0,15.0,-41.33333333,148.7500000000001
B107844,3/22/18,21.51S,114.25,SAILFISH,140.0,10.0,-21.83333333,114.25000000000011
B001253,3/30/14,36.09S,150.33333333,BLACK MARLIN,0.0,60.0,-36.16666667,150.33333333300004
D008883,9/21/13,34.25S,151.41666667,ALBACORE,100.0,14.0,-34.41666667,151.41666666700007
B047480,3/4/11,33.03S,152.41666667,STRIPED MARLIN,0.0,85.0,-33.08333333,152.41666666700007
A512357,8/14/10,30.01S,153.58333333,DOLPHINFISH,60.0,3.0,-30.0,153.58333333300004
B015852,3/5/06,32.39S,152.83333333,BLUE MARLIN,0.0,200.0,-32.66666667,152.83333333300004
A596660,3/18/19,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,83.0,11.8,-35.33333333,135.58333333300004
B099554,3/16/14,21.42S,114.08333333,SAILFISH,190.0,25.0,-21.66666667,114.08333333300004
B059185,10/25/15,14.19S,136.5,SAILFISH,190.0,18.0,-14.33333333,136.5000000000001
B111805,12/28/14,26.36S,153.25,BLACK MARLIN,150.0,20.0,-26.58333333,153.2500000000001
A573170,1/3/15,33.26S,151.66666667,DOLPHINFISH,40.0,2.0,-33.41666667,151.66666666700007
S254951,9/6/20,34.47S,151.16666667,BLUE SHARK,170.0,70.0,-34.75,151.16666666700007
B082548,2/27/15,33.02S,152.41666667,STRIPED MARLIN,210.0,80.0,-33.0,152.41666666700007
A529569,4/13/14,38.22S,140.58333333,SOUTHERN BLUEFIN TUNA,94.0,16.0,-38.33333333,140.58333333300004
A489856,3/8/08,41.24S,148.58333333,ALBACORE,50.0,2.1,-41.41666667,148.58333333300004
B072625,8/28/11,20.20S,116.58333333,BLACK MARLIN,140.0,20.0,-20.33333333,116.58333333300004
B123495,2/11/17,26.45S,153.5,BLACK MARLIN,0.0,20.0,-26.75,153.5000000000001
A551783,2/10/13,34.36S,151.16666667,DOLPHINFISH,70.0,0.0,-34.58333333,151.16666666700007
S133479,5/8/02,33.27S,151.75,STRIPED MARLIN,0.0,85.0,-33.41666667,151.7500000000001
B167542,1/28/23,30.15S,153.25,BLACK MARLIN,130.0,25.0,-30.25,153.2500000000001
S232441,9/8/07,19.59S,148.41666667,WHALER SHARK,70.0,5.0,-20.0,148.41666666700007
B087211,9/12/13,26.34S,153.41666667,SAILFISH,160.0,15.0,-26.58333333,153.41666666700007
A310648,11/8/03,34.45S,138.5,WHALER SHARK,120.0,12.0,-34.75,138.5000000000001
A634969,7/2/22,38.39S,141.0,SOUTHERN BLUEFIN TUNA,81.0,11.0,-38.66666667,141.0000000000001
S212484,1/13/07,40.53S,146.16666667,MAKO SHARK,150.0,50.0,-40.91666667,146.16666666700007
B087208,1/5/14,26.37S,153.25,BLACK MARLIN,0.0,30.0,-26.58333333,153.2500000000001
S178019,12/28/01,27.02S,153.33333333,BLACK MARLIN,0.0,10.0,-27.0,153.33333333300004
B099411,9/25/17,16.33S,145.75,BLACK MARLIN,100.0,10.0,-16.58333333,145.7500000000001
A565581,5/7/13,38.11S,140.58333333,SOUTHERN BLUEFIN TUNA,65.0,6.0,-38.16666667,140.58333333300004
A534424,6/21/10,38.14S,140.75,SOUTHERN BLUEFIN TUNA,85.0,12.0,-38.25,140.7500000000001
A551786,2/14/15,34.34S,151.0,DOLPHINFISH,60.0,0.0,-34.58333333,151.0000000000001
S232438,1/26/08,19.48S,149.16666667,WHALER SHARK,110.0,25.0,-19.83333333,149.16666666700007
B127876,2/5/18,37.05S,150.33333333,STRIPED MARLIN,240.0,95.0,-37.08333333,150.33333333300004
A562431,5/8/13,38.10S,140.66666667,SOUTHERN BLUEFIN TUNA,65.0,8.0,-38.16666667,140.66666666700007
B014526,3/30/09,21.43S,113.83333333,BLACK MARLIN,230.0,130.0,-21.75,113.83333333300004
B085792,7/19/13,17.28S,122.0,SAILFISH,130.0,6.0,-17.5,122.00000000000011
S131934,1/23/05,27.44S,153.5,BLACK MARLIN,0.0,35.0,-27.75,153.5000000000001
A551023,2/8/14,33.06S,152.5,YELLOWFIN TUNA,0.0,40.0,-33.08333333,152.5000000000001
A538721,5/15/11,36.25S,150.33333333,YELLOWFIN TUNA,110.0,7.0,-36.41666667,150.33333333300004
A634966,7/2/22,38.14S,140.5,SOUTHERN BLUEFIN TUNA,82.0,11.4,-38.25,140.5000000000001
S240312,12/18/21,40.57S,146.0,BLUE SHARK,200.0,50.0,-40.91666667,146.0000000000001
A635181,6/4/21,28.27S,153.66666667,LONGTAIL TUNA,122.0,16.0,-28.41666667,153.66666666700007
S169263,9/2/01,19.04S,147.41666667,BLACK MARLIN,120.0,25.0,-19.08333333,147.41666666700007
B192868,6/17/23,12.53S,141.58333333,SAILFISH,180.0,16.0,-12.91666667,141.58333333300004
