OBJECTID,Tag_Number,Release_Date,Latitude,Longitude,Species_Name,Length,Weight,Latitude_FiveNM,Longitude_FiveNM,Moon_Phase,Wind_Direction_10m,Rain_mm,Is_Raining,Sea_Surface_Temp_C
176522,S171673,950659200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,110.0,-36.5,150.25,0.3795958567925756,50.0,0.0,False,
176523,S171674,950832000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,60.0,-36.5,150.25,0.4473222411985794,39.0,0.0,False,
176524,S171675,950918400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.4811854334015813,34.0,0.0,False,
176525,S171676,950918400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.4811854334015813,34.0,0.0,False,
176526,S171677,951091200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,60.0,-36.5,150.25,0.5489118178075851,146.0,0.0,False,
176527,S171678,951091200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,75.0,-36.5,150.25,0.5489118178075851,146.0,0.0,False,
176528,S171679,951177600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,75.0,-36.5,150.25,0.582775010010587,25.0,0.0,False,
176529,S171680,951177600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,60.0,-36.5,150.25,0.582775010010587,25.0,0.0,False,
176530,S171681,950486400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.3118694723865718,124.0,0.0,False,
176531,S171682,950486400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,100.0,-36.5,150.25,0.3118694723865718,124.0,0.0,False,
176532,S171683,950572800000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,70.0,-36.5,150.25,0.3457326645895737,48.0,0.0,False,
176533,S171684,950659200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,100.0,-36.5,150.25,0.3795958567925756,50.0,0.0,False,
176534,S171685,950659200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.3795958567925756,50.0,0.0,False,
176535,S171687,949017600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,130.0,-36.5,150.25,0.7361952049355397,210.0,0.0,False,
176536,S171688,949017600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,100.0,-36.5,150.25,0.7361952049355397,210.0,0.0,False,
176537,S171689,948931200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7023320127325379,198.0,0.0,False,
176538,S171690,948931200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7023320127325379,198.0,0.0,False,
176539,S171691,948931200000,-36.49999999909748,150.2500000000001,BLUE MARLIN,,200.0,-36.5,150.25,0.7023320127325379,198.0,0.0,False,
176540,S171692,949017600000,-34.99999999911309,150.83333333300004,STRIPED MARLIN,,100.0,-35.0,150.83333333,0.7361952049355397,204.0,0.0,False,
176541,S171693,949449600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,100.0,-36.5,150.25,0.9055111659505491,31.0,0.0,False,
176542,S171694,949449600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.9055111659505491,31.0,0.0,False,
176543,S171695,949449600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.9055111659505491,31.0,0.0,False,
176544,S171696,948585600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.5668792439205302,213.0,0.0,False,
176545,S171697,948672000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,70.0,-36.5,150.25,0.6007424361235322,126.0,0.0,False,
176546,S171700,948672000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6007424361235322,126.0,0.0,False,
176547,S171701,951177600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.582775010010587,25.0,0.0,False,
176548,S171702,951177600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.582775010010587,25.0,0.0,False,
176549,S171703,951177600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.582775010010587,25.0,0.0,False,
176550,S171704,951177600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.582775010010587,25.0,0.0,False,
176551,S171705,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,75.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176552,S171706,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,75.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176553,S171707,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176554,S171708,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176555,S171709,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176556,S171710,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,70.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176557,S171711,951264000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6166382022135889,23.0,0.0,False,
176558,S171713,951350400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6505013944165908,147.0,0.0,False,
176559,S171714,951350400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6505013944165908,147.0,0.0,False,
176560,S171715,951350400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,75.0,-36.5,150.25,0.6505013944165908,147.0,0.0,False,
176561,S171716,951350400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,75.0,-36.5,150.25,0.6505013944165908,147.0,0.0,False,
176562,S171717,951436800000,-36.49999999909748,150.2500000000001,BLACK MARLIN,,90.0,-36.5,150.25,0.6843645866195927,31.0,0.0,False,
176563,S171718,951436800000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,70.0,-36.5,150.25,0.6843645866195927,31.0,0.0,False,
176564,S171719,951436800000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.6843645866195927,31.0,0.0,False,
176565,S171720,951523200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.7182277788225946,45.0,0.0,False,
176566,S171721,951523200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7182277788225946,45.0,0.0,False,
176567,S171722,951523200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,110.0,-36.5,150.25,0.7182277788225946,45.0,0.0,False,
176568,S171723,951523200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7182277788225946,45.0,0.0,False,
176569,S171724,951609600000,-36.49999999909748,150.2500000000001,BLUE MARLIN,,70.0,-36.5,150.25,0.7520909710255964,143.0,0.0,False,
176570,S171725,951609600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,110.0,-36.5,150.25,0.7520909710255964,143.0,0.0,False,
176571,S171726,951609600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7520909710255964,143.0,0.0,False,
176572,S171727,951609600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,110.0,-36.5,150.25,0.7520909710255964,143.0,0.0,False,
176573,S171728,951523200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7182277788225946,45.0,0.0,False,
176574,S171729,951696000000,-36.49999999909748,150.2500000000001,BLACK MARLIN,,110.0,-36.5,150.25,0.7859541632285983,36.0,0.0,False,
176575,S171730,951696000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,60.0,-36.5,150.25,0.7859541632285983,36.0,0.0,False,
176576,S171731,951696000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7859541632285983,36.0,0.0,False,
176577,S171732,951696000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.7859541632285983,36.0,0.0,False,
176578,S171733,951696000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,100.0,-36.5,150.25,0.7859541632285983,36.0,0.0,False,
176579,S171734,951868800000,-36.49999999909748,150.2500000000001,BLACK MARLIN,,80.0,-36.5,150.25,0.8536805476346021,35.0,0.1,True,
176580,S171735,952041600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.921406932040606,37.0,0.0,False,
176581,S171737,951955200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,91.0,-36.5,150.25,0.887543739837604,35.0,0.0,False,
176582,S171738,952041600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.921406932040606,37.0,0.0,False,
176583,S171739,952041600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.921406932040606,37.0,0.0,False,
176584,S171740,952041600000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.921406932040606,37.0,0.0,False,
176585,S171741,952041600000,-36.49999999909748,150.2500000000001,BLACK MARLIN,,50.0,-36.5,150.25,0.921406932040606,37.0,0.0,False,
176586,S171742,952041600000,-36.49999999909748,150.2500000000001,BLUE MARLIN,,120.0,-36.5,150.25,0.921406932040606,37.0,0.0,False,
176587,S171743,952214400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.9891333164466096,54.0,0.0,False,
176588,S171744,952214400000,-36.49999999909748,150.2500000000001,BLACK MARLIN,,90.0,-36.5,150.25,0.9891333164466096,54.0,0.0,False,
176589,S171745,952214400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,90.0,-36.5,150.25,0.9891333164466096,54.0,0.0,False,
176590,S171746,952214400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,70.0,-36.5,150.25,0.9891333164466096,54.0,0.0,False,
176591,S171747,952473600000,-36.24999999909991,150.5000000000001,STRIPED MARLIN,,90.0,-36.25,150.5,0.0907228930556153,128.0,0.3,True,
176592,S171748,952646400000,-36.24999999909991,150.5000000000001,STRIPED MARLIN,,100.0,-36.25,150.5,0.1584492774616191,4.0,0.0,False,
176593,S171749,952732800000,-36.49999999909748,150.2500000000001,BLACK MARLIN,,70.0,-36.5,150.25,0.192312469664621,93.0,0.0,False,
176594,S171750,952819200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,110.0,-36.5,150.25,0.2261756618676229,150.0,0.0,False,
176595,S171751,1027728000000,-19.24999999941199,147.08333333300004,BLACK MARLIN,,35.0,-19.25,147.08333333,0.5855633018702637,108.0,0.0,False,
176596,S171752,1027814400000,-19.24999999941199,147.08333333300004,BLACK MARLIN,,35.0,-19.25,147.08333333,0.6194264940732656,104.0,0.0,False,
176597,S171753,1030752000000,-19.24999999941199,147.08333333300004,BLACK MARLIN,,45.0,-19.25,147.08333333,0.7707750289753299,75.0,0.0,False,
176598,S171754,1031097600000,-18.74999999942498,146.33333333300004,SAILFISH,,40.0,-18.75,146.33333333,0.9062277977873374,51.0,0.0,False,
176599,S171757,968025600000,-19.08333333241629,147.41666666700007,BLACK MARLIN,0.0,12.0,-19.08333333,147.41666667,0.1860974895959558,109.0,0.0,False,
176600,S171758,968025600000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,12.0,-19.08333333,147.41666667,0.1860974895959558,109.0,0.0,False,
176601,S171759,968025600000,-19.24999999941199,147.08333333300004,BLACK MARLIN,,10.0,-19.25,147.08333333,0.1860974895959558,73.0,0.0,False,
176602,S171763,999388800000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,15.0,-19.08333333,147.41666667,0.4784362592856433,159.0,0.0,False,
176603,S171765,999561600000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,12.0,-19.08333333,147.41666667,0.5461626436916471,135.0,0.0,False,
176604,S171768,967766400000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,12.0,-19.08333333,147.41666667,0.0845079129869501,331.0,0.0,False,
176605,S171769,967939200000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,12.0,-19.08333333,147.41666667,0.1522342973929539,136.0,0.0,False,
176606,S171770,967939200000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,12.0,-19.08333333,147.41666667,0.1522342973929539,136.0,0.0,False,
176607,S171823,946944000000,-27.916666666218795,153.7500000000001,BLACK MARLIN,,45.0,-27.91666667,153.75,0.9234785920634944,15.0,0.0,False,
176608,S171824,946944000000,-27.916666666218784,153.58333333300004,BLACK MARLIN,,35.0,-27.91666667,153.58333333,0.9234785920634944,25.0,0.0,False,
176609,S171825,946944000000,-27.916666666218784,153.5000000000001,BLACK MARLIN,,55.0,-27.91666667,153.5,0.9234785920634944,25.0,0.0,False,
176610,S171826,947116800000,-27.08333333223447,153.58333333300004,BLACK MARLIN,,60.0,-27.08333333,153.58333333,0.991204976469498,134.0,0.0,False,
176611,S171827,947116800000,-27.08333333223447,153.58333333300004,BLACK MARLIN,,75.0,-27.08333333,153.58333333,0.991204976469498,134.0,0.0,False,
176612,S171828,947116800000,-27.08333333223447,153.58333333300004,BLACK MARLIN,,90.0,-27.08333333,153.58333333,0.991204976469498,134.0,0.0,False,
176613,S171829,947116800000,-27.99999999921724,153.7500000000001,BLACK MARLIN,,45.0,-28.0,153.75,0.991204976469498,137.0,0.0,False,
176614,S171830,948067200000,-27.916666666218784,153.41666666700007,BLACK MARLIN,,70.0,-27.91666667,153.41666667,0.3637000907025189,32.0,0.0,False,
176615,S171831,948067200000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,50.0,-27.91666667,153.66666667,0.3637000907025189,343.0,0.0,False,
176616,S171832,948067200000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,50.0,-27.91666667,153.66666667,0.3637000907025189,343.0,0.0,False,
176617,S171833,948153600000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,40.0,-27.91666667,153.66666667,0.3975632829055208,148.0,0.0,False,
176618,S171834,948499200000,-28.1666666662142,153.58333333300004,HAMMERHEAD SHARK,,70.0,-28.16666667,153.58333333,0.5330160517175283,87.0,0.0,False,
176619,S171835,948499200000,-28.1666666662142,153.58333333300004,BLACK MARLIN,,100.0,-28.16666667,153.58333333,0.5330160517175283,87.0,0.0,False,
176620,S171836,948585600000,-28.1666666662142,153.58333333300004,BLACK MARLIN,,45.0,-28.16666667,153.58333333,0.5668792439205302,162.0,0.0,False,
176621,S171837,948844800000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,60.0,-27.91666667,153.66666667,0.6684688205295359,107.0,0.0,False,
176622,S171838,948844800000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,35.0,-27.91666667,153.66666667,0.6684688205295359,107.0,0.0,False,
176623,S171839,948844800000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,45.0,-27.91666667,153.66666667,0.6684688205295359,107.0,0.0,False,
176624,S171840,948844800000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,35.0,-27.91666667,153.66666667,0.6684688205295359,107.0,0.0,False,
176625,S171841,950313600000,-27.99999999921724,153.91666666700007,BLACK MARLIN,,65.0,-28.0,153.91666667,0.244143087980568,3.0,0.0,False,
176626,S171842,950313600000,-27.99999999921724,153.91666666700007,BLACK MARLIN,,60.0,-28.0,153.91666667,0.244143087980568,3.0,0.0,False,
176627,S171844,971913600000,-14.666666666537198,145.66666666700007,BLACK MARLIN,,150.0,-14.66666667,145.66666667,0.7099411387310419,130.0,0.0,False,
176628,S171845,972950400000,-15.333333332518146,145.7500000000001,BLACK MARLIN,,150.0,-15.33333333,145.75,0.1162994451670645,5.0,0.0,False,
176629,S171846,948844800000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,35.0,-27.91666667,153.66666667,0.6684688205295359,107.0,0.0,False,
176630,S171847,948844800000,-27.916666666218784,153.66666666700007,BLACK MARLIN,,30.0,-27.91666667,153.66666667,0.6684688205295359,107.0,0.0,False,
176631,S171848,966729600000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,10.0,-19.08333333,147.41666667,0.6781496065509275,317.0,0.0,False,
176632,S171849,965865600000,-16.166666666494756,145.91666666700007,BLACK MARLIN,,15.0,-16.16666667,145.91666667,0.3395176845209085,158.0,0.0,False,
176633,S171850,967680000000,-19.08333333241629,147.41666666700007,BLACK MARLIN,,5.0,-19.08333333,147.41666667,0.0506447207839482,3.0,0.0,False,
176634,S171856,983577600000,-32.666666666142184,152.58333333300004,BLACK MARLIN,,70.0,-32.66666667,152.58333333,0.2814720861362972,147.0,0.0,False,
176635,S171861,970963200000,-33.916666666125884,151.5000000000001,MAKO SHARK,250.0,75.0,-33.91666667,151.5,0.3374460244980211,110.0,0.0,False,
176636,S171865,970876800000,-33.916666666125884,151.5000000000001,MAKO SHARK,200.0,55.0,-33.91666667,151.5,0.3035828322950192,87.0,0.0,False,
176637,S171868,947116800000,-30.916666666167753,153.08333333300004,WHALER SHARK,180.0,60.0,-30.91666667,153.08333333,0.991204976469498,184.0,0.0,False,
176638,S171870,951523200000,-32.833333332139944,152.66666666700007,BLACK MARLIN,235.0,65.0,-32.83333333,152.66666667,0.7182277788225946,23.0,0.0,False,
176639,S171876,983059200000,-32.49999999914447,152.66666666700007,STRIPED MARLIN,,40.0,-32.5,152.66666667,0.0782929329182858,31.0,0.0,False,
176640,S171877,970963200000,-32.833333332139944,152.66666666700007,MAKO SHARK,400.0,150.0,-32.83333333,152.66666667,0.3374460244980211,61.0,0.0,False,
176641,S171879,987206400000,-33.999999999124846,151.66666666700007,STRIPED MARLIN,220.0,85.0,-34.0,151.66666667,0.7037261586623766,239.0,0.0,False,
176642,S171881,951523200000,-33.083333332136604,152.5000000000001,BLACK MARLIN,190.0,55.0,-33.08333333,152.5,0.7182277788225946,25.0,0.0,False,
176643,S171882,952214400000,-33.083333332136604,152.5000000000001,BLACK MARLIN,185.0,60.0,-33.08333333,152.5,0.9891333164466096,311.0,0.0,False,
176644,S171885,979344000000,-33.916666666125884,151.41666666700007,STRIPED MARLIN,400.0,120.0,-33.91666667,151.41666667,0.6221756681892046,179.0,0.0,False,
176645,S171886,1053129600000,-36.49999999909748,150.2500000000001,YELLOWFIN TUNA,0.0,0.0,-36.5,150.25,0.5413418095528159,177.0,1.1,True,
176646,S171888,1072569600000,-30.916666666167753,153.08333333300004,HAMMERHEAD SHARK,120.0,35.0,-30.91666667,153.08333333,0.1605600552282414,124.0,0.0,False,
176647,S171889,1072569600000,-30.916666666167753,153.08333333300004,HAMMERHEAD SHARK,120.0,30.0,-30.91666667,153.08333333,0.1605600552282414,124.0,0.0,False,
176648,S171893,969062400000,-34.416666666119845,151.33333333300004,MAKO SHARK,200.0,90.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176649,S171895,951609600000,-32.9166666661388,152.58333333300004,STRIPED MARLIN,240.0,85.0,-32.91666667,152.58333333,0.7520909710255964,109.0,0.0,False,
176650,S171896,969062400000,-34.083333332123864,151.58333333300004,MAKO SHARK,,75.0,-34.08333333,151.58333333,0.5924557960319785,46.0,0.0,False,
176651,S171899,1018137600000,-33.999999999124846,151.66666666700007,DOLPHINFISH,,3.0,-34.0,151.66666667,0.8267489673370537,202.0,0.0,False,
176652,S171900,969148800000,-34.083333332123864,151.58333333300004,BLUE SHARK,,,-34.08333333,151.58333333,0.6263189882349804,357.0,0.0,False,
176653,S171911,1100995200000,-33.999999999124846,151.66666666700007,YELLOWFIN TUNA,60.0,6.0,-34.0,151.66666667,0.3015502900158637,137.0,0.0,False,
176654,S171912,1123372800000,-33.999999999124846,151.66666666700007,MAKO SHARK,200.0,90.0,-34.0,151.66666667,0.0721170705933536,278.0,0.0,False,
176655,S171913,1123286400000,-33.999999999124846,151.66666666700007,MAKO SHARK,200.0,130.0,-34.0,151.66666667,0.0382538783903516,255.0,0.0,False,
176656,S171914,1123372800000,-33.999999999124846,151.66666666700007,MAKO SHARK,200.0,90.0,-34.0,151.66666667,0.0721170705933536,278.0,0.0,False,
176657,S171916,1100995200000,-33.999999999124846,151.66666666700007,YELLOWFIN TUNA,0.0,5.0,-34.0,151.66666667,0.3015502900158637,137.0,0.0,False,
176658,S171918,1100995200000,-33.999999999124846,151.66666666700007,YELLOWFIN TUNA,120.0,5.0,-34.0,151.66666667,0.3015502900158637,137.0,0.0,False,
176659,S171919,1100995200000,-33.999999999124846,151.66666666700007,YELLOWFIN TUNA,0.0,5.0,-34.0,151.66666667,0.3015502900158637,137.0,0.0,False,
176660,S171920,1100995200000,-33.999999999124846,151.66666666700007,ALBACORE,0.0,6.0,-34.0,151.66666667,0.3015502900158637,137.0,0.0,False,
176661,S171921,1014422400000,-32.583333332143376,152.58333333300004,STRIPED MARLIN,,50.0,-32.58333333,152.58333333,0.3706317026079724,97.0,0.0,False,
176662,S171922,1015113600000,-32.583333332143376,152.83333333300004,HAMMERHEAD SHARK,,45.0,-32.58333333,152.83333333,0.6415372402319875,89.0,0.0,False,
176663,S171923,1041379200000,-30.916666666167753,153.16666666700007,BLACK MARLIN,0.0,75.0,-30.91666667,153.16666667,0.9359476699445588,56.0,0.0,False,
176664,S171924,1040688000000,-30.916666666167753,153.16666666700007,HAMMERHEAD SHARK,120.0,35.0,-30.91666667,153.16666667,0.6650421323205435,172.0,0.0,False,
176665,S171926,1072569600000,-30.916666666167753,153.08333333300004,BLACK MARLIN,0.0,50.0,-30.91666667,153.08333333,0.1605600552282414,124.0,0.0,False,
176666,S171927,1074297600000,-30.916666666167753,153.08333333300004,STRIPED MARLIN,180.0,65.0,-30.91666667,153.08333333,0.8378238992882793,234.0,0.2,True,
176667,S171928,1070150400000,-33.999999999124846,151.66666666700007,HAMMERHEAD SHARK,270.0,150.0,-34.0,151.66666667,0.2123906735441885,24.0,0.0,False,
176668,S171930,1064016000000,-33.916666666125884,151.58333333300004,MAKO SHARK,0.0,70.0,-33.91666667,151.58333333,0.8081040271310542,140.0,0.0,False,
176669,S171931,947030400000,-30.916666666167753,153.08333333300004,BLACK MARLIN,170.0,50.0,-30.91666667,153.08333333,0.9573417842664962,125.0,0.0,False,
176670,S171932,969062400000,-34.416666666119845,151.33333333300004,MAKO SHARK,180.0,50.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176671,S171933,969062400000,-34.416666666119845,151.33333333300004,YELLOWFIN TUNA,100.0,27.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176672,S171934,969062400000,-34.416666666119845,151.33333333300004,YELLOWFIN TUNA,100.0,27.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176673,S171936,987206400000,-33.916666666125884,151.5000000000001,TIGER SHARK,210.0,110.0,-33.91666667,151.5,0.7037261586623766,254.0,0.0,False,
176674,S171937,986688000000,-34.99999999911309,151.16666666700007,MAKO SHARK,210.0,100.0,-35.0,151.16666667,0.5005470054443653,13.0,0.0,False,
176675,S171939,996969600000,-33.916666666125884,151.5000000000001,TIGER SHARK,,60.0,-33.91666667,151.5,0.5302668776015904,329.0,0.0,False,
176676,S171940,983059200000,-32.9166666661388,152.58333333300004,YELLOWFIN TUNA,40.0,3.0,-32.91666667,152.58333333,0.0782929329182858,34.0,0.0,False,
176677,S171941,983577600000,-33.83333333212696,152.5000000000001,STRIPED MARLIN,220.0,70.0,-33.83333333,152.5,0.2814720861362972,139.0,0.0,False,
176678,S171943,969062400000,-34.416666666119845,151.33333333300004,BLUE SHARK,240.0,100.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176679,S171944,969062400000,-34.416666666119845,151.33333333300004,MAKO SHARK,250.0,130.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176680,S171945,969062400000,-34.416666666119845,151.33333333300004,YELLOWFIN TUNA,100.0,25.0,-34.41666667,151.33333333,0.5924557960319785,39.0,0.0,False,
176681,S171946,1141430400000,-32.9166666661388,152.58333333300004,DOLPHINFISH,0.0,1.0,-32.91666667,152.58333333,0.1495242410207566,124.0,0.0,False,
176683,S171950,1046476800000,-34.99999999911308,151.0000000000001,WHALER SHARK,300.0,120.0,-35.0,151.0,0.9338760099216704,272.0,0.0,False,
176684,S171951,970876800000,-33.916666666125884,151.41666666700007,MAKO SHARK,,30.0,-33.91666667,151.41666667,0.3035828322950192,69.0,0.0,False,
176685,S171952,996883200000,-33.999999999124846,151.66666666700007,TIGER SHARK,,40.0,-34.0,151.66666667,0.4964036853985885,345.0,0.0,False,
176686,S171953,948499200000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,,80.0,-33.75,151.41666667,0.5330160517175283,173.0,0.0,False,
176687,S171954,948499200000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,,75.0,-33.75,151.41666667,0.5330160517175283,173.0,0.0,False,
176688,S171956,948585600000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,,,-33.75,151.41666667,0.5668792439205302,165.0,0.1,True,
176689,S171958,965433600000,-33.83333333212695,151.83333333300004,BLUE SHARK,,80.0,-33.83333333,151.83333333,0.170201723505899,168.0,0.0,False,
176690,S171959,948499200000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,305.0,90.0,-33.75,151.41666667,0.5330160517175283,173.0,0.0,False,
176691,S171960,948499200000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,305.0,75.0,-33.75,151.41666667,0.5330160517175283,173.0,0.0,False,
176692,S171961,953424000000,-33.083333332136604,151.66666666700007,STRIPED MARLIN,,,-33.08333333,151.66666667,0.4632180072886361,153.0,0.0,False,
176693,S171962,970876800000,-33.916666666125884,151.41666666700007,BLUE SHARK,,70.0,-33.91666667,151.41666667,0.3035828322950192,69.0,0.0,False,
176694,S171965,970876800000,-33.91666666612588,151.66666666700007,MAKO SHARK,,70.0,-33.91666667,151.66666667,0.3035828322950192,77.0,0.0,False,
176695,S171967,970963200000,-33.83333333212695,151.83333333300004,MAKO SHARK,,80.0,-33.83333333,151.83333333,0.3374460244980211,107.0,0.0,False,
176696,S171968,965433600000,-33.83333333212695,151.83333333300004,BLUE SHARK,,75.0,-33.83333333,151.83333333,0.170201723505899,168.0,0.0,False,
176697,S171970,965433600000,-33.83333333212695,151.83333333300004,BLUE SHARK,,85.0,-33.83333333,151.83333333,0.170201723505899,168.0,0.0,False,
176698,S171971,953424000000,-33.916666666125884,151.41666666700007,WHALER SHARK,150.0,50.0,-33.91666667,151.41666667,0.4632180072886361,151.0,0.0,False,
176699,S171974,977011200000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,240.0,90.0,-33.75,151.41666667,0.7078694787081534,94.0,0.0,False,
176700,S171975,975801600000,-33.749999999127944,151.66666666700007,STRIPED MARLIN,210.0,70.0,-33.75,151.66666667,0.233784787866127,58.0,0.0,False,
176701,S171977,982454400000,-33.083333332136604,151.83333333300004,STRIPED MARLIN,210.0,65.0,-33.08333333,151.83333333,0.8412505874972727,127.0,0.0,False,
176702,S171978,954633600000,-33.999999999124846,151.58333333300004,STRIPED MARLIN,,80.0,-34.0,151.58333333,0.9373026981306628,193.0,2.4,True,
176703,S171979,982454400000,-33.33333333213332,152.16666666700007,STRIPED MARLIN,,60.0,-33.33333333,152.16666667,0.8412505874972727,138.0,0.0,False,
176704,S171980,953424000000,-33.58333333213011,151.5000000000001,STRIPED MARLIN,,65.0,-33.58333333,151.5,0.4632180072886361,160.0,0.0,False,
